energy,tempo,danceability,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,uri,track_id,track_name,instrumentalness,mode,key,duration_ms,acousticness,type,genre
0.774,109.945,0.801,-3.604,0.0968,0.383,NCT DREAM,4,0.157,69,spotify:track:5qrFeNSIrwIc0B6Elp16Dl,5qrFeNSIrwIc0B6Elp16Dl,Smoothie,0.0,1,1,188080,0.00871,music,"k-pop,modern"
0.766,96.037,0.88,-2.906,0.382,0.594,"Ozuna, Bad Gyal",4,0.0505,69,spotify:track:1S3SAFqLBWk3HaR5UyXp43,1S3SAFqLBWk3HaR5UyXp43,Guay,1.79e-05,0,1,210788,0.0881,music,"latin,reggaeton"
0.794,92.998,0.843,-4.686,0.25,0.796,"Brray, JHAYCO, Ryan Castro",4,0.0426,69,spotify:track:6k5wiT5l9DK8iZmhvEvoqo,6k5wiT5l9DK8iZmhvEvoqo,Corazón Roto - Remix,1.22e-06,0,1,275040,0.226,music,"latin,reggaeton"
0.332,141.849,0.885,-8.62,0.119,0.423,Nemzzz,4,0.848,69,spotify:track:0rwOtnvfoBHa443aTwjSlu,0rwOtnvfoBHa443aTwjSlu,2MS,0.0,1,1,108169,0.0185,music,"hip-hop,drill"
0.702,125.089,0.871,-8.025,0.0912,0.675,Lil Loaded,4,0.253,69,spotify:track:3WCXvxgQ7U3mznWsQjiEMu,3WCXvxgQ7U3mznWsQjiEMu,6locc 6a6y,0.0,1,5,131286,0.296,music,"hip-hop,gangster"
0.745,94.979,0.793,-4.579,0.293,0.716,Myke Towers,4,0.0571,69,spotify:track:2KcNrONbZ0hvBPjvrDO2tx,2KcNrONbZ0hvBPjvrDO2tx,ALMAS GEMELAS,0.000189,1,7,235411,0.182,music,"latin,reggaeton"
0.912,117.399,0.575,-7.275,0.0562,0.843,The Doobie Brothers,4,0.0393,69,spotify:track:4nXkbcTj3nyww1cHkw5RAP,4nXkbcTj3nyww1cHkw5RAP,Long Train Runnin',0.00211,0,7,207267,0.0916,music,"rock,classic"
0.465,113.81,0.6,-4.951,0.149,0.0682,Zoe Wees,4,0.0314,69,spotify:track:50Td3qilgs8BLtv8mHyT1t,50Td3qilgs8BLtv8mHyT1t,Control,1.48e-06,1,4,230880,0.643,music,"pop,soft"
0.883,93.41,0.45,-4.094,0.293,0.328,Evanescence,4,0.0524,69,spotify:track:663Karu2rvKLdnY0eo1n3M,663Karu2rvKLdnY0eo1n3M,Call Me When You're Sober,0.0,1,7,214707,0.00193,music,"punk,pop punk"
0.611,85.387,0.654,-10.45,0.405,0.786,Beck,4,0.119,69,spotify:track:5PntSbMHC1ud6Vvl8x56qd,5PntSbMHC1ud6Vvl8x56qd,Loser,0.000178,1,2,235000,0.0337,music,"rock,classic"
0.395,76.984,0.793,-5.578,0.109,0.128,"Lil Baby, Gunna",4,0.385,69,spotify:track:4F6yN5FsFW10Ucx7cLCzBh,4F6yN5FsFW10Ucx7cLCzBh,Ready (feat. Gunna),1.4e-05,1,1,213287,0.277,music,"hip-hop,gangster"
0.758,97.014,0.86,-5.16,0.344,0.453,Bad Bunny,4,0.0695,69,spotify:track:0SqqAgdovOE24BzxIClpjw,0SqqAgdovOE24BzxIClpjw,Yo Perreo Sola,6.54e-05,1,11,172127,0.021,music,"latin,reggaeton"
0.696,120.146,0.744,-5.015,0.0808,0.406,"Trap Capos, Noriel, Bad Bunny, Arcángel",4,0.117,69,spotify:track:4DS7HoqrKq1dDjeYOKBlu9,4DS7HoqrKq1dDjeYOKBlu9,De las 2 (feat. Bad Bunny & Arcángel),0.0,0,8,260493,0.71,music,"hip-hop,trap"
0.862,98.021,0.511,-5.677,0.0939,0.361,Fontaines D.C.,4,0.0659,69,spotify:track:09ttHg3ZNVgDlYBZa1ZBw0,09ttHg3ZNVgDlYBZa1ZBw0,Starburster,1.86e-06,1,10,221451,0.0656,music,"rock,modern"
0.681,114.991,0.884,-5.839,0.277,0.324,BigXthaPlug,4,0.149,69,spotify:track:26TX1oZbaDeKxfTYDclSAo,26TX1oZbaDeKxfTYDclSAo,2AM,0.0,1,8,184294,0.0439,music,"hip-hop,modern"
0.4,106.682,0.608,-9.519,0.119,0.089,"Luh Tyler, BossMan Dlow",5,0.32,69,spotify:track:62oLxos6R04SVYL1lXidvu,62oLxos6R04SVYL1lXidvu,2 Slippery (feat. BossMan Dlow),0.000327,1,1,159228,0.029,music,"hip-hop,modern"
0.689,97.963,0.882,-4.027,0.0501,0.746,"ROSALÍA, J Balvin, El Guincho",4,0.124,69,spotify:track:2qG5sZ7Si6sdK74qLxedYM,2qG5sZ7Si6sdK74qLxedYM,Con Altura,0.00325,1,6,161627,0.39,music,"latin,reggaeton"
0.746,175.965,0.746,-5.046,0.274,0.733,"J Balvin, Farruko",4,0.102,69,spotify:track:3uvypVUsiIr1B0BccIcsEh,3uvypVUsiIr1B0BccIcsEh,6 AM,0.0,0,5,243227,0.152,music,"latin,reggaeton"
0.761,168.022,0.714,-4.596,0.241,0.906,"Ozuna, J Balvin, Chencho Corleone",4,0.0427,69,spotify:track:5y7DaS3jAc9eZzcSOoUIwU,5y7DaS3jAc9eZzcSOoUIwU,Una Locura,0.00035,0,5,230693,0.139,music,"latin,reggaeton"
0.812,87.864,0.683,-4.493,0.0872,0.724,"J Balvin, Zion & Lennox",4,0.0711,69,spotify:track:5qFeMRz4TvetPmzjre9Dq7,5qFeMRz4TvetPmzjre9Dq7,No Es Justo,0.000404,1,7,250840,0.161,music,"latin,reggaeton"
0.681,140.006,0.807,-6.268,0.0962,0.676,"Bad Bunny, Prince Royce, J Balvin, Mambo Kingz, DJ Luian",4,0.0983,69,spotify:track:5hcisvFMidkMJlElTO9Qmw,5hcisvFMidkMJlElTO9Qmw,Sensualidad,0.0,1,11,297485,0.423,music,"latin,reggaeton"
0.676,143.477,0.594,-5.808,0.163,0.472,"JACKBOYS, Pop Smoke, Travis Scott",4,0.344,69,spotify:track:40mjsnRjCpycdUw3xhS20g,40mjsnRjCpycdUw3xhS20g,GATTI,0.0,1,2,181145,0.135,music,"hip-hop,gangster"
0.506,115.994,0.848,-5.105,0.102,0.593,"Don Toliver, Travis Scott",4,0.0336,69,spotify:track:6w9GrSUaQQIaMBYtabge7p,6w9GrSUaQQIaMBYtabge7p,Embarrassed (feat. Travis Scott),0.0,0,4,192693,0.376,music,"hip-hop,chill"
0.647,95.982,0.857,-4.152,0.0842,0.553,"DJ Luian, Mambo Kingz, Anuel AA, Nicky Jam, Darell, Brytiago",4,0.0984,69,spotify:track:4lzxJ4jCuFDXXGkE1LmpKR,4lzxJ4jCuFDXXGkE1LmpKR,Verte Ir,1.2e-06,0,11,267500,0.391,music,"latin,reggaeton"
0.622,204.028,0.406,-7.647,0.309,0.567,Zeynep Bastık,4,0.0648,69,spotify:track:1whKKdtCiFjN7MW7DrIRUH,1whKKdtCiFjN7MW7DrIRUH,Lan,1.35e-05,0,3,196075,0.497,music,"turkish,pop"
0.691,100.008,0.718,-6.44,0.0627,0.552,The All-American Rejects,4,0.0387,69,spotify:track:6ihL9TjfRjadfEePzXXyVF,6ihL9TjfRjadfEePzXXyVF,Gives You Hell,0.0,1,4,213107,0.0159,music,"punk,pop punk"
0.887,119.974,0.606,-4.404,0.337,0.903,Bowling For Soup,4,0.0598,69,spotify:track:5oQcOu1omDykbIPSdSQQNJ,5oQcOu1omDykbIPSdSQQNJ,1985,0.0,1,4,193000,0.000242,music,"punk,pop punk"
0.529,112.014,0.782,-8.626,0.413,0.44,Ayo Maff,4,0.0592,69,spotify:track:10y7iW3rc8bzGbhAC3mNPA,10y7iW3rc8bzGbhAC3mNPA,Are you there?,1.42e-06,1,0,156429,0.509,music,"afrobeats,african"
0.789,130.053,0.89,-1.826,0.192,0.758,"DJ Zigão, DJ Lafon Do Md, Mc Rodrigo do CN, Mc Rf",4,0.428,69,spotify:track:448158cOtdLyR59DJnzpON,448158cOtdLyR59DJnzpON,Te Maceto Depois Do Baile,0.0,1,11,199615,0.147,music,"brazilian,funk"
0.763,148.366,0.365,-9.45,0.0865,0.342,Danzig,4,0.0591,69,spotify:track:7txxAtOMwLLnQTpKeBL6bp,7txxAtOMwLLnQTpKeBL6bp,Mother,0.000457,0,11,204867,0.00726,music,"metal,death"
0.866,109.825,0.308,-5.671,0.232,0.227,Iron Maiden,4,0.059,69,spotify:track:6p8eFfPw3nQkf37aT3AkmK,6p8eFfPw3nQkf37aT3AkmK,Fear of the Dark - 2015 Remaster,0.00141,0,2,438120,0.000739,music,"metal,heavy"
0.812,82.002,0.417,-3.979,0.189,0.419,beabadoobee,4,0.0332,69,spotify:track:1a19jsjG2DvbN1fVJonKUU,1a19jsjG2DvbN1fVJonKUU,Beaches,2.11e-05,1,10,230053,0.0154,music,"rock,modern"
0.774,130.007,0.867,-5.791,0.157,0.549,Key Glock,4,0.315,69,spotify:track:03ThZweiBWFP8tOGsk6QMO,03ThZweiBWFP8tOGsk6QMO,Russian Cream,0.0,0,11,142498,0.11,music,"hip-hop,gangster"
0.572,141.996,0.823,-6.067,0.113,0.568,"Trippie Redd, Juice WRLD",4,0.0865,69,spotify:track:0axBgt9y0GvMCLuRl2xBKG,0axBgt9y0GvMCLuRl2xBKG,1400 / 999 Freestyle (feat. Juice WRLD),0.0,0,6,175954,0.0079,music,"arabic,modern"
0.348,74.541,0.349,-6.142,0.12,0.0886,Christina Perri,4,0.0316,69,spotify:track:0HZhYMZOcUzZKSFwPOti6m,0HZhYMZOcUzZKSFwPOti6m,jar of hearts,0.0,1,3,246587,0.726,music,"pop,soft"
0.822,165.946,0.513,-4.51,0.11,0.768,"Night Skinny, Nerissima Serpe, Papa V",4,0.383,69,spotify:track:5JgTIfS7FfSE9tuebzX8HC,5JgTIfS7FfSE9tuebzX8HC,Tessera sanitaria (feat. Nerissima Serpe & Papa V),0.0,1,1,204668,0.14,music,"hip-hop,trap"
0.787,117.089,0.399,-2.88,0.0685,0.572,Sia,5,0.0499,69,spotify:track:2s1sdSqGcKxpPr5lCl7jAV,2s1sdSqGcKxpPr5lCl7jAV,Chandelier,6.07e-05,1,1,216120,0.0197,music,"pop,soft"
0.759,91.952,0.78,-3.292,0.143,0.579,"ROSALÍA, Ozuna",4,0.225,69,spotify:track:7BlBVFwvbWvcwNcUarQmjk,7BlBVFwvbWvcwNcUarQmjk,"Yo x Ti, Tu x Mi",0.000868,1,1,201040,0.462,music,"latin,reggaeton"
0.521,106.035,0.539,-7.46,0.367,0.679,The Strokes,4,0.0299,69,spotify:track:7hm4HTk9encxT0LYC0J6oI,7hm4HTk9encxT0LYC0J6oI,Someday,0.0,1,9,183440,0.00425,music,"rock,feel-good"
0.536,119.967,0.689,-8.861,0.169,0.349,"Lary Over, Anuel, Bryant Myers, Almighty, Brytiago",4,0.174,69,spotify:track:7b6QP0Pz2sqyW7yyXodpm6,7b6QP0Pz2sqyW7yyXodpm6,Tu Me Enamoraste - Remix,0.0,1,8,341135,0.25,music,"hip-hop,trap"
0.811,139.959,0.693,-5.765,0.106,0.944,OneRepublic,4,0.0313,69,spotify:track:47N81NMkB488fuOwOC3Oip,47N81NMkB488fuOwOC3Oip,Nobody - from Kaiju No. 8,0.0,1,5,153626,0.395,music,"j-pop,anime"
0.596,93.135,0.569,-6.486,0.205,0.754,Fantasia,4,0.172,69,spotify:track:4iuNZTcvT9diFySSzVsnVS,4iuNZTcvT9diFySSzVsnVS,When I See U,7.92e-05,1,8,217347,0.452,music,"blues,classic"
0.362,115.974,0.967,-11.374,0.124,0.633,Shubh,4,0.159,69,spotify:track:53QrRlALFJfZgdcGLKwy5s,53QrRlALFJfZgdcGLKwy5s,Dior,0.00637,0,5,139134,0.514,music,"hip-hop,desi"
0.544,121.968,0.823,-10.077,0.108,0.826,Vansire,4,0.0358,69,spotify:track:4RGWHfQeJftd5XrP8JUgFj,4RGWHfQeJftd5XrP8JUgFj,Metamodernity,0.165,1,5,162663,0.389,music,"rock,feel-good"
0.89,126.881,0.645,-4.985,0.376,0.421,"Alan Walker, Ina Wroldsen",4,0.128,69,spotify:track:2GE3k8I0Sbh0puCjI15KGy,2GE3k8I0Sbh0puCjI15KGy,Barcelona,9.38e-06,1,6,205087,0.259,music,"pop,scandi"
0.584,170.411,0.509,-4.907,0.384,0.685,Queens of the Stone Age,4,0.057,69,spotify:track:6y20BV5L33R8YXM0YuI38N,6y20BV5L33R8YXM0YuI38N,No One Knows,9.96e-05,1,0,278747,0.0368,music,"rock,classic"
0.317,131.783,0.509,-16.063,0.0878,0.247,Lionel Richie,4,0.0305,69,spotify:track:6HPLeKiNm92RbykX2BDTUB,6HPLeKiNm92RbykX2BDTUB,Stuck On You,5.28e-05,1,5,192067,0.621,music,"blues,classic"
0.649,113.009,0.788,-9.674,0.12,0.229,"Davido, Musa Keys",4,0.0532,69,spotify:track:2kaH2Z8ezDUKf6fNw250rZ,2kaH2Z8ezDUKf6fNw250rZ,UNAVAILABLE (feat. Musa Keys),0.0136,1,2,169912,0.253,music,"latin,afro-latin"
0.83,120.97,0.808,-8.238,0.403,0.465,RAFFA GUIDO,4,0.0356,69,spotify:track:1P9ZF3ZxRWNTDgJkZOgkI9,1P9ZF3ZxRWNTDgJkZOgkI9,Famax - Edit,0.809,1,1,213768,0.00575,music,"electronic,afro house"
0.809,99.005,0.724,-5.022,0.0765,0.606,"Davido, FAVE",4,0.0929,69,spotify:track:7vKXc90NT5WBm3UTT4iTVG,7vKXc90NT5WBm3UTT4iTVG,KANTE (feat. Fave),0.0,0,6,194040,0.182,music,"latin,afro-latin"
0.708,130.081,0.872,-7.472,0.0998,0.308,"Tiakola, Ryflo, Oskoow",4,0.176,69,spotify:track:6C0SXfD7rR46MpWK5VJSEw,6C0SXfD7rR46MpWK5VJSEw,MANON B,0.0,1,10,169846,0.336,music,"electronic,french"
0.5,124.037,0.816,-4.551,0.0733,0.649,USHER,4,0.03,69,spotify:track:7J41dYQolQJEtj3UmKLu5r,7J41dYQolQJEtj3UmKLu5r,U Got It Bad,1.53e-06,1,1,247840,0.0227,music,"r&b,modern"
0.629,93.985,0.657,-4.938,0.254,0.726,USHER,4,0.0782,69,spotify:track:2QsZVnbWVSjKMXK6K3uRBL,2QsZVnbWVSjKMXK6K3uRBL,U Remind Me,0.0,1,6,266893,0.194,music,"r&b,modern"
0.73,93.867,0.637,-5.38,0.0981,0.731,"Rihanna, Ne-Yo",4,0.0877,69,spotify:track:7iu0WYLdo4yksKf3seaxzI,7iu0WYLdo4yksKf3seaxzI,Hate That I Love You,0.0,0,5,218947,0.322,music,"blues,classic"
0.479,184.374,0.656,-7.055,0.168,0.708,Tamia,4,0.0348,69,spotify:track:3c6afiysmB7OnxQzzSqRfD,3c6afiysmB7OnxQzzSqRfD,So Into You,0.00272,0,7,261867,0.0665,music,"blues,classic"
0.864,81.394,0.437,-7.842,0.242,0.749,Led Zeppelin,4,0.0904,69,spotify:track:3qT4bUD1MaWpGrTwcvguhb,3qT4bUD1MaWpGrTwcvguhb,Black Dog - Remaster,0.0314,0,4,295387,0.396,music,"rock,classic"
0.74,118.01,0.593,-6.12,0.102,0.501,OneRepublic,4,0.0339,69,spotify:track:3UhXPxLDFKCj1ZO6mmtV0a,3UhXPxLDFKCj1ZO6mmtV0a,Apologize,2.14e-05,1,8,208107,0.364,music,"blues,classic"
0.64,101.991,0.691,-5.087,0.2,0.452,Céline Dion,4,0.0384,69,spotify:track:2FTZeRHQ4gRPViPMpWL9uX,2FTZeRHQ4gRPViPMpWL9uX,I'm Alive,5.24e-06,1,8,210227,0.0247,music,"blues,classic"
0.872,122.028,0.43,-7.821,0.119,0.136,"Alex Wann, Route 94, Jess Glynne",4,0.0522,69,spotify:track:2nljjiWhzVIugb5vgEMQQk,2nljjiWhzVIugb5vgEMQQk,My Love (2024),0.879,1,1,184500,0.118,music,"electronic,afro house"
0.781,107.007,0.811,-6.333,0.121,0.824,Rema,4,0.0428,69,spotify:track:6hgoYQDUcPyCz7LcTUHKxa,6hgoYQDUcPyCz7LcTUHKxa,Calm Down,0.001,1,11,219813,0.376,music,"latin,afro-latin"
0.7,147.245,0.586,-9.558,0.0318,0.897,The Knack,4,0.0363,69,spotify:track:1HOMkjp0nHMaTnfAkslCQj,1HOMkjp0nHMaTnfAkslCQj,My Sharona,0.00125,1,0,295400,0.0589,music,"rock,classic"
0.579,127.215,0.62,-9.307,0.0858,0.691,The Cars,4,0.0473,69,spotify:track:4alHo6RGd0D3OUbTPExTHN,4alHo6RGd0D3OUbTPExTHN,Just What I Needed,6.4e-05,1,4,225627,0.0152,music,"rock,classic"
0.467,157.338,0.413,-9.282,0.0711,0.377,Bon Iver,4,0.0292,69,spotify:track:2kyL1eP0mluFHYlAwKySzj,2kyL1eP0mluFHYlAwKySzj,THINGS BEHIND THINGS BEHIND THINGS,0.0111,1,9,200589,0.732,music,"folk,indie"
0.557,114.019,0.815,-7.166,0.089,0.482,YEONJUN,4,0.0318,69,spotify:track:7dk7jxKBun1JQ2pPPBxDYl,7dk7jxKBun1JQ2pPPBxDYl,Boyfriend,0.0,1,5,202516,0.109,music,"korean,drama"
0.326,134.049,0.46,-8.226,0.0874,0.214,Crush,4,0.0304,69,spotify:track:0UaaFmF3xUwMjnuAHBq7qL,0UaaFmF3xUwMjnuAHBq7qL,Love You With All My Heart,0.0,1,4,244187,0.763,music,"korean,drama"
0.833,142.663,0.553,-6.667,0.0737,0.773,Blondie,4,0.0347,69,spotify:track:7HKxTNVlkHsfMLhigmhC0I,7HKxTNVlkHsfMLhigmhC0I,Call Me,0.00246,0,2,212227,0.000646,music,"rock,80s"
0.846,107.01,0.659,-5.508,0.203,0.659,Def Leppard,4,0.0274,69,spotify:track:2PFIZFcGry0po3ZfRZkzKc,2PFIZFcGry0po3ZfRZkzKc,Hysteria,0.0144,1,7,354636,0.0318,music,"rock,80s"
0.452,108.953,0.413,-10.232,0.332,0.102,Chance Peña,4,0.0308,69,spotify:track:3UN5BBwxoHbwFGxWNvaEj7,3UN5BBwxoHbwFGxWNvaEj7,The Mountain Is You,0.0413,1,0,196211,0.588,music,"folk,indie"
0.864,99.995,0.637,-4.381,0.222,0.706,Vance Joy,4,0.0468,69,spotify:track:2RiBogNRfulkNf7fVbPOrJ,2RiBogNRfulkNf7fVbPOrJ,Saturday Sun,0.0,1,8,214720,0.484,music,"folk,indie"
0.182,136.094,0.349,-13.507,0.143,0.178,Nat King Cole,3,0.031,69,spotify:track:648TTtYB0bH0P8Hfy0FmkL,648TTtYB0bH0P8Hfy0FmkL,Unforgettable,0.0152,1,5,191973,0.92,music,"jazz,classic"
0.156,94.08,0.671,-16.288,0.113,0.201,Harry Styles,4,0.0371,69,spotify:track:1IF5UcqRO42D12vYwceOY6,1IF5UcqRO42D12vYwceOY6,From the Dining Table,0.0518,1,8,211960,0.804,music,"ambient,academic"
0.959,193.144,0.409,-4.563,0.0766,0.83,blink-182,4,0.0869,69,spotify:track:2ydUT1pFhuLDnouelIv4WH,2ydUT1pFhuLDnouelIv4WH,The Rock Show,0.0,1,9,171600,0.000324,music,"punk,pop punk"
0.827,167.086,0.29,-3.451,0.301,0.45,Green Day,4,0.0362,69,spotify:track:0MsrWnxQZxPAcov7c74sSo,0MsrWnxQZxPAcov7c74sSo,Holiday / Boulevard of Broken Dreams,2.55e-06,1,8,493400,0.000659,music,"punk,pop punk"
0.312,128.094,0.681,-16.173,0.0935,0.789,Jim Croce,4,0.0452,69,spotify:track:1y4fbtHSJLqpaQXduQw88e,1y4fbtHSJLqpaQXduQw88e,Walkin’ Back to Georgia,0.000619,0,6,171853,0.816,music,"folk,american"
0.735,101.368,0.934,-6.668,0.107,0.768,"Ice Cube, Das EFX",4,0.251,69,spotify:track:3NGT0Td7H4Is1qrlDQJxma,3NGT0Td7H4Is1qrlDQJxma,Check Yo Self - Remix,8.6e-06,1,1,273107,0.031,music,"hip-hop,90s"
0.937,123.993,0.651,-4.078,0.119,0.666,"Jain, Ian Asher",4,0.0468,69,spotify:track:67eYAnkdTu8BMcIx29z26L,67eYAnkdTu8BMcIx29z26L,Makeba - Ian Asher Remix,0.0975,1,7,125179,0.236,music,"electronic,techno"
0.714,127.993,0.634,-7.529,0.374,0.409,"Robin Schulz, CYRIL, Sam Martin",4,0.104,69,spotify:track:4arNFfHtD5FPYcpUUiUOM1,4arNFfHtD5FPYcpUUiUOM1,World Gone Wild (feat. Sam Martin),0.0025,1,7,146523,0.00882,music,"electronic,techno"
0.888,123.031,0.671,-4.285,0.0951,0.412,"Tiësto, Soaky Siren",4,0.0412,69,spotify:track:799db91cR00On6N158VLHS,799db91cR00On6N158VLHS,Tantalizing,0.0106,0,10,146341,0.0022,music,"electronic,techno"
0.863,130.02,0.652,-4.853,0.6,0.805,"Gabry Ponte, Sean Paul, NATTI NATASHA",4,0.0523,69,spotify:track:5Nwh8kghoqebxmco5ZWbDt,5Nwh8kghoqebxmco5ZWbDt,Born To Love Ya,0.0,0,7,155077,0.0921,music,"electronic,techno"
0.662,143.943,0.767,-4.856,0.123,0.259,Gunna,4,0.0578,69,spotify:track:3OGCNLxpBmTYRxPZg2yDE5,3OGCNLxpBmTYRxPZg2yDE5,back to the moon,0.0,0,5,193333,0.103,music,"arabic,modern"
0.897,124.025,0.689,-4.487,0.0676,0.582,"Jax Jones, Calum Scott",4,0.034,69,spotify:track:4q05KbxYZ5JdkmrletgPjF,4q05KbxYZ5JdkmrletgPjF,Whistle (feat. Calum Scott),4.6e-06,0,10,181957,0.145,music,"electronic,techno"
0.804,111.457,0.591,-7.299,0.0818,0.658,Stevie Nicks,4,0.0454,69,spotify:track:7L3b6iaVhDVjfo52Hbvh9Z,7L3b6iaVhDVjfo52Hbvh9Z,Edge of Seventeen - 2016 Remaster,5.98e-06,1,0,329413,0.327,music,"rock,80s"
0.427,119.18,0.753,-11.112,0.058,0.295,Midnight Oil,4,0.0387,69,spotify:track:1CtAzw53AIXKjAemxy4b1j,1CtAzw53AIXKjAemxy4b1j,Beds Are Burning - Remastered,0.00065,1,0,255680,0.00787,music,"rock,80s"
0.506,140.309,0.799,-9.414,0.0365,0.518,The Police,4,0.0606,69,spotify:track:5veJDT0MLsLbhYsx42GXUD,5veJDT0MLsLbhYsx42GXUD,Don't Stand So Close To Me,0.00107,1,2,242667,0.0453,music,"rock,80s"
0.737,125.447,0.785,-5.306,0.108,0.971,John Mellencamp,4,0.0363,69,spotify:track:67eX1ovaHyVPUinMHeUtIM,67eX1ovaHyVPUinMHeUtIM,Hurts So Good,0.000107,1,9,218960,0.042,music,"rock,80s"
0.59,161.989,0.864,-8.768,0.093,0.579,Alemán,4,0.499,69,spotify:track:78M7CiqTpJYoPQKkwjM48Z,78M7CiqTpJYoPQKkwjM48Z,Rucón,0.0,1,1,168560,0.0196,music,"latin,hip-hop"
0.703,123.06,0.713,-5.769,0.321,0.576,"Arcángel, Bad Bunny",4,0.194,69,spotify:track:5MxFWjuqQIsbNWbMdMdbli,5MxFWjuqQIsbNWbMdMdbli,La Jumpa,0.0,1,8,255693,0.298,music,"latin,reggaeton"
0.737,103.867,0.662,-9.54,0.119,0.744,Tina Turner,4,0.0296,69,spotify:track:6pPWRBubXOBAHnjl5ZIujB,6pPWRBubXOBAHnjl5ZIujB,The Best,0.0191,1,0,329800,0.108,music,"rock,classic"
0.384,139.009,0.437,-8.384,0.121,0.181,V,4,0.042,69,spotify:track:186NCtNk1tUYS7c2DxgJ7O,186NCtNk1tUYS7c2DxgJ7O,Christmas Tree,2.33e-05,1,5,209947,0.699,music,"korean,drama"
0.526,124.709,0.558,-4.686,0.126,0.202,"CHANYEOL, Punch",4,0.033,69,spotify:track:1HYzRuWjmS9LXCkdVHi25K,1HYzRuWjmS9LXCkdVHi25K,Stay With Me,0.0,0,0,192441,0.431,music,"korean,drama"
0.588,79.989,0.675,-7.168,0.95,0.879,Calle 13,4,0.177,69,spotify:track:3kNVYo6BJE9AENxzokM9YC,3kNVYo6BJE9AENxzokM9YC,Muerte En Hawaii,0.0,1,3,189867,0.789,music,"world,throat singing"
0.59,119.97,0.88,-4.709,0.184,0.723,"Teto, Matuê",4,0.204,68,spotify:track:07AQkmp456NpEnT8HR7WLy,07AQkmp456NpEnT8HR7WLy,M4,0.0,0,8,170000,0.08,music,"hip-hop,trap"
0.501,103.993,0.637,-6.148,0.099,0.431,"Rotimi, Wale",4,0.187,68,spotify:track:6XM53PbvlzhuNtJZtpl7RP,6XM53PbvlzhuNtJZtpl7RP,In My Bed,5.91e-05,0,0,185461,0.229,music,"ambient,meditative"
0.576,166.162,0.77,-11.845,0.08,0.364,Polo G,4,0.339,68,spotify:track:40QrLHWdsxyXLAdjJG4Rxs,40QrLHWdsxyXLAdjJG4Rxs,Chosen 1,0.0,0,8,127200,0.138,music,"arabic,modern"
0.823,87.904,0.693,-3.761,0.328,0.741,Weezer,4,0.0726,68,spotify:track:1yKu2MhpwzDXXH2tzG6xoa,1yKu2MhpwzDXXH2tzG6xoa,Beverly Hills,0.0,1,5,196093,0.0932,music,"punk,pop punk"
0.483,90.941,0.738,-9.097,0.086,0.774,Los Ángeles Azules,4,0.0526,68,spotify:track:1Y372uxsCkKqNclj2ercap,1Y372uxsCkKqNclj2ercap,17 Años,0.0,1,0,181307,0.467,music,"latin,cumbia"
0.953,141.99,0.631,-3.739,0.108,0.422,Marshmello,4,0.0343,68,spotify:track:3MEYFivt6bilQ9q9mFWZ4g,3MEYFivt6bilQ9q9mFWZ4g,Alone,0.0155,1,2,273803,0.0241,music,"electronic,future bass"
0.48,143.029,0.846,-8.618,0.0989,0.419,"Lil Durk, Lil Baby, Polo G",4,0.359,68,spotify:track:6Tguhaf2uAe6OjRLsR2Tql,6Tguhaf2uAe6OjRLsR2Tql,3 Headed Goat (feat. Lil Baby & Polo G),0.0,0,8,169532,0.269,music,"arabic,modern"
0.629,140.101,0.523,-4.058,0.323,0.209,"Bryant Myers, Bad Bunny",4,0.0549,68,spotify:track:2SzgK8i6si6ETtu57nTdSn,2SzgK8i6si6ETtu57nTdSn,Un Ratito Mas,0.0,1,1,283121,0.156,music,"hip-hop,trap"
0.385,129.958,0.69,-8.444,0.236,0.19,"KHEA, Omar Varela, Asan",4,0.0817,68,spotify:track:0K0soSt52EhMS9FohRObdK,0K0soSt52EhMS9FohRObdK,Cómo Le Digo,0.0,1,0,226101,0.181,music,"hip-hop,trap"
0.671,147.037,0.607,-6.934,0.128,0.316,"Filipe Ret, Dallass, Hunter",4,0.0863,68,spotify:track:4tuFNhM69UakXdPg4RrNvp,4tuFNhM69UakXdPg4RrNvp,Deus Perdoa,1.31e-06,0,4,137143,0.403,music,"hip-hop,trap"
0.801,93.992,0.762,-3.661,0.254,0.81,Bad Bunny,4,0.0409,68,spotify:track:5kqNIqFjijuzvVLhuY9B8j,5kqNIqFjijuzvVLhuY9B8j,La Zona,7.04e-05,0,1,136893,0.2,music,"latin,reggaeton"
0.35,77.528,0.822,-12.207,0.0757,0.346,Polo G,4,0.574,68,spotify:track:3UnYMo1aeD0o8VtHy3R8cs,3UnYMo1aeD0o8VtHy3R8cs,Neva Cared,0.0,0,1,186000,0.0213,music,"hip-hop,gangster"
0.891,92.049,0.283,-8.165,0.159,0.226,Korn,4,0.178,68,spotify:track:1pr9TZGOXeJUggIal1Wq3R,1pr9TZGOXeJUggIal1Wq3R,Blind,0.0038,1,2,258267,0.00678,music,"metal,death"
0.964,140.817,0.445,-5.493,0.0773,0.448,Metallica,4,0.282,68,spotify:track:28WmNsclKsrVmdv3tDmoYU,28WmNsclKsrVmdv3tDmoYU,Seek & Destroy - Remastered,0.0132,1,9,414720,0.037,music,"metal,heavy"
